"location","date","hour","minute","level","time"
1612404,20110609,15,36,-0.04,8.65
1612404,20110609,15,42,-0.02,8.65416666666667
1612404,20110609,15,48,-0.01,8.65833333333333
1612404,20110609,15,54,0.01,8.6625
1612404,20110609,16,0,0.04,8.66666666666667
1612404,20110609,16,6,0.06,8.67083333333333
1612404,20110609,16,12,0.08,8.675
1612404,20110609,16,18,0.1,8.67916666666667
1612404,20110609,16,24,0.13,8.68333333333333
1612404,20110609,16,30,0.15,8.6875
1612404,20110609,16,36,0.18,8.69166666666667
1612404,20110609,16,42,0.21,8.69583333333333
1612404,20110609,16,48,0.24,8.7
1612404,20110609,16,54,0.27,8.70416666666667
1612404,20110609,17,0,0.3,8.70833333333333
1612404,20110609,17,6,0.33,8.7125
1612404,20110609,17,12,0.36,8.71666666666667
1612404,20110609,17,18,0.4,8.72083333333333
1612404,20110609,17,24,0.43,8.725
1612404,20110609,17,30,0.46,8.72916666666667
1612404,20110609,17,36,0.5,8.73333333333333
1612404,20110609,17,42,0.53,8.7375
1612404,20110609,17,48,0.57,8.74166666666667
1612404,20110609,17,54,0.6,8.74583333333333
1612404,20110609,18,0,0.64,8.75
1612404,20110609,18,6,0.67,8.75416666666667
1612404,20110609,18,12,0.71,8.75833333333333
1612404,20110609,18,18,0.74,8.7625
1612404,20110609,18,24,0.77,8.76666666666667
1612404,20110609,18,30,0.81,8.77083333333333
1612404,20110609,18,36,0.84,8.775
1612404,20110609,18,42,0.88,8.77916666666667
1612404,20110609,18,48,0.91,8.78333333333333
1612404,20110609,18,54,0.94,8.7875
1612404,20110609,19,0,0.97,8.79166666666667
1612404,20110609,19,6,1,8.79583333333333
1612404,20110609,19,12,1.03,8.8
1612404,20110609,19,18,1.06,8.80416666666667
1612404,20110609,19,24,1.09,8.80833333333333
1612404,20110609,19,30,1.11,8.8125
1612404,20110609,19,36,1.14,8.81666666666667
1612404,20110609,19,42,1.16,8.82083333333333
1612404,20110609,19,48,1.18,8.825
1612404,20110609,19,54,1.21,8.82916666666667
1612404,20110609,20,0,1.23,8.83333333333333
1612404,20110609,20,6,1.25,8.8375
1612404,20110609,20,12,1.27,8.84166666666667
1612404,20110609,20,18,1.29,8.84583333333333
1612404,20110609,20,24,1.31,8.85
1612404,20110609,20,30,1.33,8.85416666666667
1612404,20110609,20,36,1.34,8.85833333333333
1612404,20110609,20,42,1.35,8.8625
1612404,20110609,20,48,1.37,8.86666666666667
1612404,20110609,20,54,1.38,8.87083333333333
1612404,20110609,21,0,1.39,8.875
1612404,20110609,21,6,1.41,8.87916666666667
1612404,20110609,21,12,1.41,8.88333333333333
1612404,20110609,21,18,1.42,8.8875
1612404,20110609,21,24,1.43,8.89166666666667
1612404,20110609,21,30,1.44,8.89583333333333
1612404,20110609,21,36,1.44,8.9
1612404,20110609,21,42,1.45,8.90416666666667
1612404,20110609,21,48,1.45,8.90833333333333
1612404,20110609,21,54,1.45,8.9125
1612404,20110609,22,0,1.45,8.91666666666667
1612404,20110609,22,6,1.45,8.92083333333333
1612404,20110609,22,12,1.45,8.925
1612404,20110609,22,18,1.44,8.92916666666667
1612404,20110609,22,24,1.44,8.93333333333333
1612404,20110609,22,30,1.43,8.9375
1612404,20110609,22,36,1.42,8.94166666666667
1612404,20110609,22,42,1.42,8.94583333333333
1612404,20110609,22,48,1.41,8.95
1612404,20110609,22,54,1.39,8.95416666666667
1612404,20110609,23,0,1.38,8.95833333333333
1612404,20110609,23,6,1.37,8.9625
1612404,20110609,23,12,1.36,8.96666666666667
1612404,20110609,23,18,1.34,8.97083333333333
1612404,20110609,23,24,1.33,8.975
1612404,20110609,23,30,1.31,8.97916666666667
1612404,20110609,23,36,1.3,8.98333333333333
1612404,20110609,23,42,1.28,8.9875
1612404,20110609,23,48,1.26,8.99166666666667
1612404,20110609,23,54,1.24,8.99583333333333
1612404,20110610,0,0,1.22,9
1612404,20110610,0,6,1.2,9.00416666666667
1612404,20110610,0,12,1.18,9.00833333333333
1612404,20110610,0,18,1.16,9.0125
1612404,20110610,0,24,1.14,9.01666666666667
1612404,20110610,0,30,1.12,9.02083333333333
1612404,20110610,0,36,1.1,9.025
1612404,20110610,0,42,1.08,9.02916666666667
1612404,20110610,0,48,1.06,9.03333333333333
1612404,20110610,0,54,1.03,9.0375
1612404,20110610,1,0,1.01,9.04166666666667
1612404,20110610,1,6,0.99,9.04583333333333
1612404,20110610,1,12,0.97,9.05
1612404,20110610,1,18,0.95,9.05416666666667
1612404,20110610,1,24,0.93,9.05833333333333
1612404,20110610,1,30,0.91,9.0625
1612404,20110610,1,36,0.89,9.06666666666667
1612404,20110610,1,42,0.87,9.07083333333333
1612404,20110610,1,48,0.85,9.075
1612404,20110610,1,54,0.83,9.07916666666667
1612404,20110610,2,0,0.82,9.08333333333333
1612404,20110610,2,6,0.8,9.0875
1612404,20110610,2,12,0.78,9.09166666666667
1612404,20110610,2,18,0.77,9.09583333333333
1612404,20110610,2,24,0.76,9.1
1612404,20110610,2,30,0.75,9.10416666666667
1612404,20110610,2,36,0.73,9.10833333333333
1612404,20110610,2,42,0.73,9.1125
1612404,20110610,2,48,0.72,9.11666666666667
1612404,20110610,2,54,0.71,9.12083333333333
1612404,20110610,3,0,0.71,9.125
1612404,20110610,3,6,0.7,9.12916666666667
1612404,20110610,3,12,0.7,9.13333333333333
1612404,20110610,3,18,0.69,9.1375
1612404,20110610,3,24,0.69,9.14166666666667
1612404,20110610,3,30,0.69,9.14583333333333
1612404,20110610,3,36,0.69,9.15
1612404,20110610,3,42,0.69,9.15416666666667
1612404,20110610,3,48,0.7,9.15833333333333
1612404,20110610,3,54,0.7,9.1625
1612404,20110610,4,0,0.7,9.16666666666667
1612404,20110610,4,6,0.71,9.17083333333333
1612404,20110610,4,12,0.72,9.175
1612404,20110610,4,18,0.72,9.17916666666667
1612404,20110610,4,24,0.73,9.18333333333333
1612404,20110610,4,30,0.74,9.1875
1612404,20110610,4,36,0.75,9.19166666666667
1612404,20110610,4,42,0.76,9.19583333333333
1612404,20110610,4,48,0.77,9.2
1612404,20110610,4,54,0.78,9.20416666666667
1612404,20110610,5,0,0.79,9.20833333333333
1612404,20110610,5,6,0.8,9.2125
1612404,20110610,5,12,0.81,9.21666666666667
1612404,20110610,5,18,0.83,9.22083333333333
1612404,20110610,5,24,0.84,9.225
1612404,20110610,5,30,0.86,9.22916666666667
1612404,20110610,5,36,0.87,9.23333333333333
1612404,20110610,5,42,0.88,9.2375
1612404,20110610,5,48,0.9,9.24166666666667
1612404,20110610,5,54,0.91,9.24583333333333
1612404,20110610,6,0,0.93,9.25
1612404,20110610,6,6,0.94,9.25416666666667
1612404,20110610,6,12,0.96,9.25833333333333
1612404,20110610,6,18,0.97,9.2625
1612404,20110610,6,24,0.99,9.26666666666667
1612404,20110610,6,30,1,9.27083333333333
1612404,20110610,6,36,1.02,9.275
1612404,20110610,6,42,1.03,9.27916666666667
1612404,20110610,6,48,1.04,9.28333333333333
1612404,20110610,6,54,1.05,9.2875
1612404,20110610,7,0,1.07,9.29166666666667
1612404,20110610,7,6,1.08,9.29583333333333
1612404,20110610,7,12,1.09,9.3
1612404,20110610,7,18,1.1,9.30416666666667
1612404,20110610,7,24,1.11,9.30833333333333
1612404,20110610,7,30,1.11,9.3125
1612404,20110610,7,36,1.12,9.31666666666667
1612404,20110610,7,42,1.13,9.32083333333333
1612404,20110610,7,48,1.13,9.325
1612404,20110610,7,54,1.14,9.32916666666667
1612404,20110610,8,0,1.14,9.33333333333333
1612404,20110610,8,6,1.14,9.3375
1612404,20110610,8,12,1.14,9.34166666666667
1612404,20110610,8,18,1.14,9.34583333333333
1612404,20110610,8,24,1.14,9.35
1612404,20110610,8,30,1.14,9.35416666666667
1612404,20110610,8,36,1.14,9.35833333333333
1612404,20110610,8,42,1.14,9.3625
1612404,20110610,8,48,1.13,9.36666666666667
1612404,20110610,8,54,1.13,9.37083333333333
1612404,20110610,9,0,1.12,9.375
1612404,20110610,9,6,1.12,9.37916666666667
1612404,20110610,9,12,1.11,9.38333333333333
1612404,20110610,9,18,1.1,9.3875
1612404,20110610,9,24,1.09,9.39166666666667
1612404,20110610,9,30,1.08,9.39583333333333
1612404,20110610,9,36,1.07,9.4
1612404,20110610,9,42,1.06,9.40416666666667
1612404,20110610,9,48,1.04,9.40833333333333
1612404,20110610,9,54,1.03,9.4125
1612404,20110610,10,0,1.01,9.41666666666667
1612404,20110610,10,6,1,9.42083333333333
1612404,20110610,10,12,0.98,9.425
1612404,20110610,10,18,0.96,9.42916666666667
1612404,20110610,10,24,0.94,9.43333333333333
1612404,20110610,10,30,0.92,9.4375
1612404,20110610,10,36,0.9,9.44166666666667
1612404,20110610,10,42,0.88,9.44583333333333
1612404,20110610,10,48,0.85,9.45
1612404,20110610,10,54,0.83,9.45416666666667
1612404,20110610,11,0,0.8,9.45833333333333
1612404,20110610,11,6,0.78,9.4625
1612404,20110610,11,12,0.75,9.46666666666667
1612404,20110610,11,18,0.73,9.47083333333333
1612404,20110610,11,24,0.7,9.475
1612404,20110610,11,30,0.67,9.47916666666667
1612404,20110610,11,36,0.64,9.48333333333333
1612404,20110610,11,42,0.61,9.4875
1612404,20110610,11,48,0.58,9.49166666666667
1612404,20110610,11,54,0.55,9.49583333333333
1612404,20110610,12,0,0.52,9.5
1612404,20110610,12,6,0.49,9.50416666666667
1612404,20110610,12,12,0.46,9.50833333333333
1612404,20110610,12,18,0.42,9.5125
1612404,20110610,12,24,0.39,9.51666666666667
1612404,20110610,12,30,0.36,9.52083333333333
1612404,20110610,12,36,0.33,9.525
1612404,20110610,12,42,0.3,9.52916666666667
1612404,20110610,12,48,0.27,9.53333333333333
1612404,20110610,12,54,0.24,9.5375
1612404,20110610,13,0,0.21,9.54166666666667
1612404,20110610,13,6,0.18,9.54583333333333
1612404,20110610,13,12,0.15,9.55
1612404,20110610,13,18,0.12,9.55416666666667
1612404,20110610,13,24,0.1,9.55833333333333
1612404,20110610,13,30,0.07,9.5625
1612404,20110610,13,36,0.05,9.56666666666667
1612404,20110610,13,42,0.02,9.57083333333333
1612404,20110610,13,48,0,9.575
1612404,20110610,13,54,-0.03,9.57916666666667
1612404,20110610,14,0,-0.05,9.58333333333333
1612404,20110610,14,6,-0.07,9.5875
1612404,20110610,14,12,-0.09,9.59166666666667
1612404,20110610,14,18,-0.1,9.59583333333333
1612404,20110610,14,24,-0.12,9.6
1612404,20110610,14,30,-0.14,9.60416666666667
1612404,20110610,14,36,-0.15,9.60833333333333
1612404,20110610,14,42,-0.16,9.6125
1612404,20110610,14,48,-0.17,9.61666666666667
1612404,20110610,14,54,-0.18,9.62083333333333
1612404,20110610,15,0,-0.19,9.625
1612404,20110610,15,6,-0.19,9.62916666666667
1612404,20110610,15,12,-0.19,9.63333333333333
1612404,20110610,15,18,-0.19,9.6375
1612404,20110610,15,24,-0.19,9.64166666666667
1612404,20110610,15,30,-0.19,9.64583333333333
1612404,20110610,15,36,-0.18,9.65
1612404,20110610,15,42,-0.18,9.65416666666667
1612404,20110610,15,48,-0.17,9.65833333333333
1612404,20110610,15,54,-0.15,9.6625
1612404,20110610,16,0,-0.14,9.66666666666667
1612404,20110610,16,6,-0.13,9.67083333333333
1612404,20110610,16,12,-0.11,9.675
1612404,20110610,16,18,-0.1,9.67916666666667
1612404,20110610,16,24,-0.08,9.68333333333333
1612404,20110610,16,30,-0.06,9.6875
1612404,20110610,16,36,-0.03,9.69166666666667
1612404,20110610,16,42,-0.01,9.69583333333333
1612404,20110610,16,48,0.02,9.7
1612404,20110610,16,54,0.04,9.70416666666667
1612404,20110610,17,0,0.07,9.70833333333333
1612404,20110610,17,6,0.1,9.7125
1612404,20110610,17,12,0.13,9.71666666666667
1612404,20110610,17,18,0.16,9.72083333333333
1612404,20110610,17,24,0.2,9.725
1612404,20110610,17,30,0.23,9.72916666666667
1612404,20110610,17,36,0.27,9.73333333333333
1612404,20110610,17,42,0.3,9.7375
1612404,20110610,17,48,0.34,9.74166666666667
1612404,20110610,17,54,0.38,9.74583333333333
1612404,20110610,18,0,0.42,9.75
1612404,20110610,18,6,0.46,9.75416666666667
1612404,20110610,18,12,0.5,9.75833333333333
1612404,20110610,18,18,0.53,9.7625
1612404,20110610,18,24,0.57,9.76666666666667
1612404,20110610,18,30,0.62,9.77083333333333
1612404,20110610,18,36,0.66,9.775
1612404,20110610,18,42,0.7,9.77916666666667
1612404,20110610,18,48,0.74,9.78333333333333
1612404,20110610,18,54,0.78,9.7875
1612404,20110610,19,0,0.82,9.79166666666667
1612404,20110610,19,6,0.87,9.79583333333333
1612404,20110610,19,12,0.91,9.8
1612404,20110610,19,18,0.95,9.80416666666667
1612404,20110610,19,24,0.99,9.80833333333333
1612404,20110610,19,30,1.03,9.8125
1612404,20110610,19,36,1.07,9.81666666666667
1612404,20110610,19,42,1.11,9.82083333333333
1612404,20110610,19,48,1.15,9.825
1612404,20110610,19,54,1.18,9.82916666666667
1612404,20110610,20,0,1.22,9.83333333333333
1612404,20110610,20,6,1.25,9.8375
1612404,20110610,20,12,1.29,9.84166666666667
1612404,20110610,20,18,1.32,9.84583333333333
1612404,20110610,20,24,1.35,9.85
1612404,20110610,20,30,1.38,9.85416666666667
1612404,20110610,20,36,1.41,9.85833333333333
1612404,20110610,20,42,1.44,9.8625
1612404,20110610,20,48,1.47,9.86666666666667
1612404,20110610,20,54,1.5,9.87083333333333
1612404,20110610,21,0,1.53,9.875
1612404,20110610,21,6,1.55,9.87916666666667
1612404,20110610,21,12,1.57,9.88333333333333
1612404,20110610,21,18,1.6,9.8875
1612404,20110610,21,24,1.62,9.89166666666667
1612404,20110610,21,30,1.64,9.89583333333333
1612404,20110610,21,36,1.66,9.9
1612404,20110610,21,42,1.68,9.90416666666667
1612404,20110610,21,48,1.7,9.90833333333333
1612404,20110610,21,54,1.71,9.9125
1612404,20110610,22,0,1.73,9.91666666666667
1612404,20110610,22,6,1.74,9.92083333333333
1612404,20110610,22,12,1.75,9.925
1612404,20110610,22,18,1.76,9.92916666666667
1612404,20110610,22,24,1.77,9.93333333333333
1612404,20110610,22,30,1.77,9.9375
1612404,20110610,22,36,1.77,9.94166666666667
1612404,20110610,22,42,1.78,9.94583333333333
1612404,20110610,22,48,1.78,9.95
1612404,20110610,22,54,1.78,9.95416666666667
1612404,20110610,23,0,1.77,9.95833333333333
1612404,20110610,23,6,1.77,9.9625
1612404,20110610,23,12,1.77,9.96666666666667
1612404,20110610,23,18,1.76,9.97083333333333
1612404,20110610,23,24,1.75,9.975
1612404,20110610,23,30,1.74,9.97916666666667
1612404,20110610,23,36,1.73,9.98333333333333
1612404,20110610,23,42,1.71,9.9875
1612404,20110610,23,48,1.7,9.99166666666667
1612404,20110610,23,54,1.68,9.99583333333333
1612404,20110611,0,0,1.66,10
1612404,20110611,0,6,1.64,10.0041666666667
1612404,20110611,0,12,1.62,10.0083333333333
1612404,20110611,0,18,1.6,10.0125
1612404,20110611,0,24,1.58,10.0166666666667
1612404,20110611,0,30,1.56,10.0208333333333
1612404,20110611,0,36,1.53,10.025
1612404,20110611,0,42,1.51,10.0291666666667
1612404,20110611,0,48,1.48,10.0333333333333
1612404,20110611,0,54,1.45,10.0375
1612404,20110611,1,0,1.43,10.0416666666667
1612404,20110611,1,6,1.4,10.0458333333333
1612404,20110611,1,12,1.37,10.05
1612404,20110611,1,18,1.34,10.0541666666667
1612404,20110611,1,24,1.31,10.0583333333333
1612404,20110611,1,30,1.28,10.0625
1612404,20110611,1,36,1.25,10.0666666666667
1612404,20110611,1,42,1.22,10.0708333333333
1612404,20110611,1,48,1.19,10.075
1612404,20110611,1,54,1.16,10.0791666666667
1612404,20110611,2,0,1.13,10.0833333333333
1612404,20110611,2,6,1.1,10.0875
1612404,20110611,2,12,1.07,10.0916666666667
1612404,20110611,2,18,1.04,10.0958333333333
1612404,20110611,2,24,1.01,10.1
1612404,20110611,2,30,0.98,10.1041666666667
1612404,20110611,2,36,0.95,10.1083333333333
1612404,20110611,2,42,0.92,10.1125
1612404,20110611,2,48,0.89,10.1166666666667
1612404,20110611,2,54,0.87,10.1208333333333
1612404,20110611,3,0,0.84,10.125
1612404,20110611,3,6,0.82,10.1291666666667
1612404,20110611,3,12,0.79,10.1333333333333
1612404,20110611,3,18,0.77,10.1375
1612404,20110611,3,24,0.75,10.1416666666667
1612404,20110611,3,30,0.73,10.1458333333333
1612404,20110611,3,36,0.71,10.15
1612404,20110611,3,42,0.69,10.1541666666667
1612404,20110611,3,48,0.67,10.1583333333333
1612404,20110611,3,54,0.66,10.1625
1612404,20110611,4,0,0.64,10.1666666666667
1612404,20110611,4,6,0.63,10.1708333333333
1612404,20110611,4,12,0.62,10.175
1612404,20110611,4,18,0.61,10.1791666666667
1612404,20110611,4,24,0.6,10.1833333333333
1612404,20110611,4,30,0.59,10.1875
1612404,20110611,4,36,0.59,10.1916666666667
1612404,20110611,4,42,0.58,10.1958333333333
1612404,20110611,4,48,0.58,10.2
1612404,20110611,4,54,0.58,10.2041666666667
1612404,20110611,5,0,0.57,10.2083333333333
1612404,20110611,5,6,0.57,10.2125
1612404,20110611,5,12,0.57,10.2166666666667
1612404,20110611,5,18,0.58,10.2208333333333
1612404,20110611,5,24,0.58,10.225
1612404,20110611,5,30,0.58,10.2291666666667
1612404,20110611,5,36,0.59,10.2333333333333
1612404,20110611,5,42,0.59,10.2375
1612404,20110611,5,48,0.6,10.2416666666667
1612404,20110611,5,54,0.61,10.2458333333333
1612404,20110611,6,0,0.61,10.25
1612404,20110611,6,6,0.62,10.2541666666667
1612404,20110611,6,12,0.63,10.2583333333333
1612404,20110611,6,18,0.64,10.2625
1612404,20110611,6,24,0.65,10.2666666666667
1612404,20110611,6,30,0.66,10.2708333333333
1612404,20110611,6,36,0.67,10.275
1612404,20110611,6,42,0.69,10.2791666666667
1612404,20110611,6,48,0.7,10.2833333333333
1612404,20110611,6,54,0.71,10.2875
1612404,20110611,7,0,0.72,10.2916666666667
1612404,20110611,7,6,0.73,10.2958333333333
1612404,20110611,7,12,0.75,10.3
1612404,20110611,7,18,0.76,10.3041666666667
1612404,20110611,7,24,0.77,10.3083333333333
1612404,20110611,7,30,0.78,10.3125
1612404,20110611,7,36,0.8,10.3166666666667
1612404,20110611,7,42,0.81,10.3208333333333
1612404,20110611,7,48,0.82,10.325
1612404,20110611,7,54,0.83,10.3291666666667
1612404,20110611,8,0,0.84,10.3333333333333
1612404,20110611,8,6,0.85,10.3375
1612404,20110611,8,12,0.86,10.3416666666667
1612404,20110611,8,18,0.87,10.3458333333333
1612404,20110611,8,24,0.88,10.35
1612404,20110611,8,30,0.89,10.3541666666667
1612404,20110611,8,36,0.9,10.3583333333333
1612404,20110611,8,42,0.9,10.3625
1612404,20110611,8,48,0.91,10.3666666666667
1612404,20110611,8,54,0.91,10.3708333333333
1612404,20110611,9,0,0.92,10.375
1612404,20110611,9,6,0.92,10.3791666666667
1612404,20110611,9,12,0.93,10.3833333333333
1612404,20110611,9,18,0.93,10.3875
1612404,20110611,9,24,0.93,10.3916666666667
1612404,20110611,9,30,0.93,10.3958333333333
1612404,20110611,9,36,0.93,10.4
1612404,20110611,9,42,0.93,10.4041666666667
1612404,20110611,9,48,0.93,10.4083333333333
1612404,20110611,9,54,0.93,10.4125
1612404,20110611,10,0,0.92,10.4166666666667
1612404,20110611,10,6,0.92,10.4208333333333
1612404,20110611,10,12,0.91,10.425
1612404,20110611,10,18,0.91,10.4291666666667
1612404,20110611,10,24,0.9,10.4333333333333
1612404,20110611,10,30,0.89,10.4375
1612404,20110611,10,36,0.88,10.4416666666667
1612404,20110611,10,42,0.87,10.4458333333333
1612404,20110611,10,48,0.86,10.45
1612404,20110611,10,54,0.85,10.4541666666667
1612404,20110611,11,0,0.84,10.4583333333333
1612404,20110611,11,6,0.82,10.4625
1612404,20110611,11,12,0.8,10.4666666666667
1612404,20110611,11,18,0.79,10.4708333333333
1612404,20110611,11,24,0.77,10.475
1612404,20110611,11,30,0.75,10.4791666666667
1612404,20110611,11,36,0.73,10.4833333333333
1612404,20110611,11,42,0.71,10.4875
1612404,20110611,11,48,0.69,10.4916666666667
1612404,20110611,11,54,0.66,10.4958333333333
1612404,20110611,12,0,0.64,10.5
1612404,20110611,12,6,0.61,10.5041666666667
1612404,20110611,12,12,0.58,10.5083333333333
1612404,20110611,12,18,0.56,10.5125
1612404,20110611,12,24,0.53,10.5166666666667
1612404,20110611,12,30,0.51,10.5208333333333
1612404,20110611,12,36,0.48,10.525
1612404,20110611,12,42,0.45,10.5291666666667
1612404,20110611,12,48,0.42,10.5333333333333
1612404,20110611,12,54,0.39,10.5375
1612404,20110611,13,0,0.36,10.5416666666667
1612404,20110611,13,6,0.33,10.5458333333333
1612404,20110611,13,12,0.3,10.55
1612404,20110611,13,18,0.27,10.5541666666667
1612404,20110611,13,24,0.24,10.5583333333333
1612404,20110611,13,30,0.21,10.5625
1612404,20110611,13,36,0.18,10.5666666666667
1612404,20110611,13,42,0.15,10.5708333333333
1612404,20110611,13,48,0.13,10.575
1612404,20110611,13,54,0.1,10.5791666666667
1612404,20110611,14,0,0.07,10.5833333333333
1612404,20110611,14,6,0.05,10.5875
1612404,20110611,14,12,0.02,10.5916666666667
1612404,20110611,14,18,-0.01,10.5958333333333
1612404,20110611,14,24,-0.03,10.6
1612404,20110611,14,30,-0.06,10.6041666666667
1612404,20110611,14,36,-0.08,10.6083333333333
1612404,20110611,14,42,-0.1,10.6125
1612404,20110611,14,48,-0.12,10.6166666666667
1612404,20110611,14,54,-0.14,10.6208333333333
1612404,20110611,15,0,-0.16,10.625
1612404,20110611,15,6,-0.17,10.6291666666667
1612404,20110611,15,12,-0.19,10.6333333333333
1612404,20110611,15,18,-0.2,10.6375
1612404,20110611,15,24,-0.22,10.6416666666667
1612404,20110611,15,30,-0.23,10.6458333333333
1612404,20110611,15,36,-0.24,10.65
1612404,20110611,15,42,-0.24,10.6541666666667
1612404,20110611,15,48,-0.25,10.6583333333333
1612404,20110611,15,54,-0.25,10.6625
1612404,20110611,16,0,-0.25,10.6666666666667
1612404,20110611,16,6,-0.25,10.6708333333333
1612404,20110611,16,12,-0.25,10.675
1612404,20110611,16,18,-0.24,10.6791666666667
1612404,20110611,16,24,-0.23,10.6833333333333
1612404,20110611,16,30,-0.22,10.6875
1612404,20110611,16,36,-0.21,10.6916666666667
1612404,20110611,16,42,-0.2,10.6958333333333
1612404,20110611,16,48,-0.18,10.7
1612404,20110611,16,54,-0.16,10.7041666666667
